30
-0.905810371696	-0.407273037959
0.634335647653	0.230070841397
-0.267196832559	0.256631007706
0.31257893103	-0.919512031102
0.255243783054	-0.912189159759
0.45072370809	-0.975926270037
-0.221929549903	0.84386133137
-0.46091344121	0.610732430508
-0.80347866371	0.179274422608
0.0644658425693	-0.391678287715
0.0996249589822	0.203585008955
-0.42803635005	-0.505460131402
0.536868414218	0.903877617146
-0.474979164791	-0.483229208649
-0.12562572324	-0.406369342738
-0.260834055825	-0.476775561977
0.913378298484	0.827601295685
-0.0179522312862	-0.787462828084
-0.517080512073	-0.161499915746
-0.230088513691	0.5433352732
0.611811197016	-0.173079380497
-0.20595055162	0.563503941101
-0.514282773518	-0.497333918499
0.682174370872	0.392785057411
-0.733836591977	-0.740706614897
0.0528816188502	-0.480382282223
0.140087470076	-0.334650911825
0.686751124821	-0.433668166502
-0.707730847073	0.76943483994
0.95827309456	0.917476400674
