-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 8.62069e-06 8.51225e-06
-2.9375 3.44828e-05 3.4049e-05
-2.9125 4.31034e-05 2.77675e-05
-2.8875 0.000112069 5.50477e-05
-2.8625 9.48276e-05 5.02483e-05
-2.8375 0.000155172 6.67199e-05
-2.8125 0.00012069 5.65953e-05
-2.7875 0.000198276 6.66503e-05
-2.7625 0.00025 8.35696e-05
-2.7375 0.000405172 0.000110995
-2.7125 0.000482759 0.000121181
-2.6875 0.000551724 0.0001351
-2.6625 0.000741379 0.000147588
-2.6375 0.000793103 0.0001959
-2.6125 0.0010431 0.000236869
-2.5875 0.00109483 0.000197294
-2.5625 0.00157759 0.000263711
-2.5375 0.00221552 0.000321145
-2.5125 0.00250862 0.000337858
-2.4875 0.00303448 0.000391307
-2.4625 0.00405172 0.000509825
-2.4375 0.00486207 0.000624247
-2.4125 0.00600862 0.000755862
-2.3875 0.00773276 0.000984035
-2.3625 0.00960345 0.00114162
-2.3375 0.0109741 0.00120516
-2.3125 0.0131207 0.00135715
-2.2875 0.0158103 0.00165232
-2.2625 0.0182328 0.0016239
-2.2375 0.0202759 0.00175177
-2.2125 0.02375 0.00196847
-2.1875 0.0274828 0.00228785
-2.1625 0.0315948 0.00260458
-2.1375 0.0367328 0.00288163
