-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 0 0
-2.5625 0 0
-2.5375 0 0
-2.5125 0 0
-2.4875 8.19672e-06 7.98918e-06
-2.4625 8.19672e-06 7.98918e-06
-2.4375 2.45902e-05 1.30891e-05
-2.4125 4.09836e-05 2.28187e-05
-2.3875 9.01639e-05 2.45218e-05
-2.3625 9.01639e-05 3.16928e-05
-2.3375 8.19672e-05 2.45902e-05
-2.3125 0.000147541 4.62225e-05
-2.2875 0.000311475 7.22986e-05
-2.2625 0.000295082 6.30668e-05
-2.2375 0.00052459 8.64356e-05
-2.2125 0.000721311 8.70552e-05
-2.1875 0.000745902 0.000111472
-2.1625 0.00111475 0.00012624
-2.1375 0.00140164 0.00013542
-2.1125 0.00186066 0.00012062
-2.0875 0.00251639 0.000193719
-2.0625 0.0027623 0.000205826
-2.0375 0.00398361 0.000222704
-2.0125 0.00454098 0.000269646
-1.9875 0.00608197 0.000279146
-1.9625 0.00759016 0.000358994
-1.9375 0.00895082 0.000336645
