0.025  0.984894
0.075  0.924471
0.125  0.922457
0.175  0.886203
0.225  0.78147
0.275  0.708963
0.325  0.704935
0.375  0.72709
0.425  0.684794
0.475  0.65861
0.525  0.624371
0.575  0.553877
0.625  0.515609
0.675  0.48137
0.725  0.511581
0.775  0.469285
0.825  0.418933
0.875  0.41289
0.925  0.435045
0.975  0.408862
1.025  0.33434
1.075  0.322256
1.125  0.294058
1.175  0.298087
1.225  0.29003
1.275  0.27996
1.325  0.257805
1.375  0.281974
1.425  0.265861
1.475  0.219537
1.525  0.219537
1.575  0.191339
1.625  0.20141
1.675  0.213494
1.725  0.189325
1.775  0.132931
1.825  0.165156
1.875  0.147029
1.925  0.124874
1.975  0.132931
2.025  0.1571
2.075  0.149043
2.125  0.130916
2.175  0.12286
2.225  0.0704935
2.275  0.0926485
2.325  0.0946626
2.375  0.0946626
2.425  0.110775
2.475  0.0845921
2.525  0.0644512
2.575  0.0785498
2.625  0.0725076
2.675  0.0785498
2.725  0.060423
2.775  0.060423
2.825  0.0684794
2.875  0.0523666
2.925  0.0523666
2.975  0.0422961
3.025  0.0563948
3.075  0.0503525
3.125  0.0523666
3.175  0.0503525
3.225  0.0382679
3.275  0.0362538
3.325  0.0563948
3.375  0.0261833
3.425  0.0261833
3.475  0.0302115
3.525  0.0362538
3.575  0.0342397
3.625  0.0181269
3.675  0.0241692
3.725  0.0241692
3.775  0.0281974
3.825  0.0060423
3.875  0.0181269
3.925  0.020141
3.975  0.0281974
4.025  0.0281974
4.075  0.00805639
4.125  0.0140987
4.175  0.0060423
4.225  0.020141
4.275  0.0181269
4.325  0.00805639
4.375  0.0100705
4.425  0.00805639
4.475  0.0100705
4.525  0.0120846
4.575  0.0120846
4.625  0.0140987
4.675  0.00805639
4.725  0.00805639
4.775  0.0060423
4.825  0.0100705
4.875  0.0100705
4.925  0.0020141
4.975  0.0100705
