0.005  1.01
0.015  1.15
0.025  1.01
0.035  0.99
0.045  0.99
0.055  1.04
0.065  0.94
0.075  0.95
0.085  0.98
0.095  1.09
0.105  1.09
0.115  0.98
0.125  0.96
0.135  1
0.145  0.89
0.155  1
0.165  1.09
0.175  1.03
0.185  0.97
0.195  0.88
0.205  0.96
0.215  1.04
0.225  0.9
0.235  1.09
0.245  1.01
0.255  1.14
0.265  0.86
0.275  0.89
0.285  0.89
0.295  0.84
0.305  1.23
0.315  1
0.325  1.04
0.335  1.02
0.345  0.84
0.355  0.95
0.365  0.96
0.375  0.77
0.385  0.94
0.395  1.1
0.405  0.92
0.415  1.03
0.425  1.08
0.435  1.08
0.445  0.91
0.455  1.03
0.465  1.02
0.475  0.91
0.485  1.06
0.495  1.09
0.505  0.87
0.515  1.12
0.525  1.05
0.535  0.91
0.545  1.14
0.555  0.94
0.565  1.05
0.575  0.93
0.585  0.99
0.595  0.9
0.605  0.98
0.615  0.88
0.625  1.09
0.635  1.06
0.645  1.08
0.655  1.07
0.665  0.97
0.675  0.91
0.685  1.13
0.695  1.08
0.705  1.02
0.715  1.11
0.725  0.92
0.735  0.99
0.745  1.01
0.755  1.07
0.765  0.95
0.775  1.08
0.785  1.17
0.795  1.01
0.805  0.91
0.815  1.23
0.825  1.02
0.835  1.05
0.845  0.94
0.855  0.97
0.865  0.86
0.875  1.03
0.885  1.04
0.895  0.98
0.905  0.87
0.915  1.11
0.925  0.83
0.935  0.98
0.945  1.13
0.955  1.07
0.965  0.93
0.975  0.94
0.985  0.96
0.995  1.03
