-9.9  0.00744206
-9.7  0.0042526
-9.5  0.00584733
-9.3  0.0021263
-9.1  0.00265788
-8.9  0.0042526
-8.7  0.00584733
-8.5  0.00531576
-8.3  0.00478418
-8.1  0.00584733
-7.9  0.00318945
-7.7  0.0042526
-7.5  0.00318945
-7.3  0.0111631
-7.1  0.00850521
-6.9  0.00691048
-6.7  0.0042526
-6.5  0.00744206
-6.3  0.00637891
-6.1  0.00744206
-5.9  0.00691048
-5.7  0.0170104
-5.5  0.00584733
-5.3  0.0111631
-5.1  0.0106315
-4.9  0.0132894
-4.7  0.0159473
-4.5  0.0164788
-4.3  0.013821
-4.1  0.0154157
-3.9  0.0148841
-3.7  0.0228578
-3.5  0.031363
-3.3  0.0292367
-3.1  0.0398682
-2.9  0.0324261
-2.7  0.0462471
-2.5  0.0510313
-2.3  0.0637891
-2.1  0.0637891
-1.9  0.0754837
-1.7  0.0994046
-1.5  0.103126
-1.3  0.132894
-1.1  0.157878
-0.9  0.192962
-0.7  0.208909
-0.5  0.254625
-0.3  0.330108
-0.1  0.331703
0.1  0.31363
0.3  0.30034
0.5  0.265256
0.7  0.253562
0.9  0.201999
1.1  0.150436
1.3  0.11801
1.5  0.101531
1.7  0.0935573
1.9  0.0792048
2.1  0.0574102
2.3  0.0531576
2.5  0.0473102
2.7  0.0430576
2.9  0.0393366
3.1  0.0334893
3.3  0.0201999
3.5  0.0265788
3.7  0.0233893
3.9  0.0201999
4.1  0.0191367
4.3  0.0111631
4.5  0.0170104
4.7  0.0186051
4.9  0.00956836
5.1  0.0111631
5.3  0.0100999
5.5  0.0116947
5.7  0.00956836
5.9  0.00691048
6.1  0.00744206
6.3  0.00903679
6.5  0.00797363
6.7  0.0106315
6.9  0.0042526
7.1  0.00478418
7.3  0.00637891
7.5  0.00318945
7.7  0.00744206
7.9  0.0042526
8.1  0.00478418
8.3  0.00797363
8.5  0.0042526
8.7  0.00531576
8.9  0.00372103
9.1  0.0106315
9.3  0.00318945
9.5  0.00265788
9.7  0.00318945
9.9  0.0021263
